# hostname;interval;timestamp;tps;rtps;wtps;bread/s;bwrtn/s
an-sap-s-1;1;2021-04-23 22:24:06 UTC;200.00;198.00;2.00;25344.00;56.00
an-sap-s-1;1;2021-04-23 22:24:07 UTC;292.00;190.00;102.00;24320.00;5104.00
an-sap-s-1;1;2021-04-23 22:24:08 UTC;255.00;177.00;78.00;22656.00;704.00
an-sap-s-1;1;2021-04-23 22:24:09 UTC;245.00;243.00;2.00;31104.00;64.00
an-sap-s-1;1;2021-04-23 22:24:10 UTC;214.00;214.00;0.00;27392.00;0.00
an-sap-s-1;1;2021-04-23 22:24:11 UTC;199.00;198.00;1.00;25344.00;112.00
an-sap-s-1;1;2021-04-23 22:24:12 UTC;173.00;169.00;4.00;21632.00;160.00
an-sap-s-1;1;2021-04-23 22:24:13 UTC;219.00;219.00;0.00;28032.00;0.00
an-sap-s-1;1;2021-04-23 22:24:14 UTC;232.00;230.00;2.00;29440.00;104.00
an-sap-s-1;1;2021-04-23 22:24:15 UTC;192.00;189.00;3.00;24192.00;96.00
an-sap-s-1;1;2021-04-23 22:24:16 UTC;195.00;193.00;2.00;24704.00;96.00
an-sap-s-2;1;2021-04-24 00:41:38 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:38 UTC;sda;198.00;44288.00;100.00;224.18;26.14;66.16;4.44;88.00
an-sap-s-2;1;2021-04-24 00:41:38 UTC;sda1;25.00;0.00;100.00;4.00;18.06;92.64;15.20;38.00
an-sap-s-2;1;2021-04-24 00:41:38 UTC;sda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:38 UTC;sda3;173.00;44288.00;0.00;256.00;8.08;62.34;5.02;86.80
an-sap-s-2;1;2021-04-24 00:41:38 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:39 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:39 UTC;sda;319.00;45056.00;3336.00;151.70;91.83;311.24;3.13;100.00
an-sap-s-2;1;2021-04-24 00:41:39 UTC;sda1;143.00;0.00;3336.00;23.33;69.60;550.94;6.99;100.00
an-sap-s-2;1;2021-04-24 00:41:39 UTC;sda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:39 UTC;sda3;176.00;45056.00;0.00;256.00;22.24;116.48;5.68;100.00
an-sap-s-1;1;2021-04-23 22:24:17 UTC;219.00;216.00;3.00;27648.00;96.00
an-sap-s-1;1;2021-04-23 22:24:18 UTC;192.00;192.00;0.00;24576.00;0.00
an-sap-s-1;1;2021-04-23 22:24:19 UTC;169.00;167.00;2.00;21376.00;104.00
an-sap-s-1;1;2021-04-23 22:24:20 UTC;210.00;210.00;0.00;26880.00;0.00
an-sap-s-1;1;2021-04-23 22:24:21 UTC;185.00;182.00;3.00;23296.00;120.00
an-sap-s-1;1;2021-04-23 22:24:22 UTC;236.00;201.00;35.00;25728.00;440.00
an-sap-s-2;1;2021-04-24 00:41:39 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:24:23 UTC;291.00;212.00;79.00;27136.00;4776.00
an-sap-s-2;1;2021-04-24 00:41:40 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:40 UTC;sda;194.00;47616.00;60.00;245.75;22.63;153.75;5.15;100.00
an-sap-s-2;1;2021-04-24 00:41:40 UTC;sda1;8.00;0.00;60.00;7.50;0.10;957.00;2.00;1.60
an-sap-s-2;1;2021-04-24 00:41:40 UTC;sda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:40 UTC;sda3;186.00;47616.00;0.00;256.00;22.52;119.20;5.38;100.00
an-sap-s-2;1;2021-04-24 00:41:40 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:41 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:41 UTC;sda;184.00;47104.00;0.00;256.00;14.66;82.20;5.26;96.80
an-sap-s-2;1;2021-04-24 00:41:41 UTC;sda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:41 UTC;sda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:41 UTC;sda3;184.00;47104.00;0.00;256.00;14.66;82.20;5.26;96.80
an-sap-s-2;1;2021-04-24 00:41:41 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:24:24 UTC;249.00;187.00;62.00;23936.00;560.00
an-sap-s-2;1;2021-04-24 00:41:42 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:24:25 UTC;256.00;256.00;0.00;32768.00;0.00
an-sap-s-1;1;2021-04-23 22:24:26 UTC;256.00;256.00;0.00;32768.00;0.00
an-sap-s-2;1;2021-04-24 00:41:42 UTC;sda;171.00;43520.00;48.00;254.78;24.74;137.52;5.85;100.00
an-sap-s-2;1;2021-04-24 00:41:42 UTC;sda1;1.00;0.00;48.00;48.00;0.99;4.00;992.00;99.20
an-sap-s-2;1;2021-04-24 00:41:42 UTC;sda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:42 UTC;sda3;170.00;43520.00;0.00;256.00;23.74;138.31;5.88;100.00
an-sap-s-2;1;2021-04-24 00:41:42 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:43 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:43 UTC;sda;220.00;56064.00;4.00;254.85;24.30;119.53;4.55;100.00
an-sap-s-2;1;2021-04-24 00:41:43 UTC;sda1;1.00;0.00;4.00;4.00;0.79;1776.00;788.00;78.80
an-sap-s-2;1;2021-04-24 00:41:43 UTC;sda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:24:27 UTC;256.00;256.00;0.00;32768.00;0.00
an-sap-s-2;1;2021-04-24 00:41:43 UTC;sda3;219.00;56064.00;0.00;256.00;23.51;111.96;4.57;100.00
an-sap-s-2;1;2021-04-24 00:41:43 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:44 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:44 UTC;sda;210.00;53504.00;8.00;254.82;20.02;99.26;4.76;100.00
an-sap-s-2;1;2021-04-24 00:41:44 UTC;sda1;1.00;0.00;8.00;8.00;0.11;108.00;108.00;10.80
an-sap-s-2;1;2021-04-24 00:41:44 UTC;sda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:44 UTC;sda3;209.00;53504.00;0.00;256.00;19.91;99.22;4.78;100.00
an-sap-s-2;1;2021-04-24 00:41:44 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:45 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:45 UTC;sda;191.00;48896.00;0.00;256.00;7.09;39.25;5.03;96.00
an-sap-s-2;1;2021-04-24 00:41:45 UTC;sda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:45 UTC;sda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:45 UTC;sda3;191.00;48896.00;0.00;256.00;7.09;39.25;5.03;96.00
an-sap-s-1;1;2021-04-23 22:24:28 UTC;201.00;179.00;22.00;22912.00;296.00
an-sap-s-1;1;2021-04-23 22:24:29 UTC;236.00;236.00;0.00;30208.00;0.00
an-sap-s-1;1;2021-04-23 22:24:30 UTC;196.00;194.00;2.00;24832.00;104.00
an-sap-s-1;1;2021-04-23 22:24:31 UTC;231.00;230.00;1.00;29440.00;8.00
an-sap-s-1;1;2021-04-23 22:24:32 UTC;192.00;190.00;2.00;24320.00;112.00
an-sap-s-1;1;2021-04-23 22:24:33 UTC;240.00;240.00;0.00;30720.00;0.00
an-sap-s-1;1;2021-04-23 22:24:34 UTC;178.00;176.00;2.00;22528.00;104.00
an-sap-s-1;1;2021-04-23 22:24:35 UTC;220.00;219.00;1.00;28032.00;8.00
an-sap-s-1;1;2021-04-23 22:24:36 UTC;213.00;213.00;0.00;27264.00;0.00
an-sap-s-1;1;2021-04-23 22:24:37 UTC;236.00;236.00;0.00;30208.00;0.00
an-sap-s-1;1;2021-04-23 22:24:38 UTC;265.00;188.00;77.00;24064.00;4920.00
an-sap-s-1;1;2021-04-23 22:24:39 UTC;300.00;231.00;69.00;29568.00;656.00
an-sap-s-1;1;2021-04-23 22:24:40 UTC;185.00;184.00;1.00;23552.00;112.00
an-sap-s-1;1;2021-04-23 22:24:41 UTC;239.00;238.00;1.00;30464.00;8.00
an-sap-s-2;1;2021-04-24 00:41:45 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:46 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:46 UTC;sda;211.00;54016.00;0.00;256.00;13.81;56.30;4.74;100.00
an-sap-s-2;1;2021-04-24 00:41:46 UTC;sda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:46 UTC;sda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:46 UTC;sda3;211.00;54016.00;0.00;256.00;13.81;56.30;4.74;100.00
an-sap-s-2;1;2021-04-24 00:41:46 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:47 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:47 UTC;sda;185.00;47104.00;36.00;254.81;23.84;116.35;5.41;100.00
an-sap-s-2;1;2021-04-24 00:41:47 UTC;sda1;1.00;0.00;36.00;36.00;1.00;0.00;996.00;99.60
an-sap-s-2;1;2021-04-24 00:41:47 UTC;sda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:47 UTC;sda3;184.00;47104.00;0.00;256.00;22.84;116.98;5.43;100.00
an-sap-s-2;1;2021-04-24 00:41:47 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:48 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:48 UTC;sda;213.00;54272.00;4.00;254.82;19.09;103.25;4.69;100.00
an-sap-s-2;1;2021-04-24 00:41:48 UTC;sda1;1.00;0.00;4.00;4.00;0.78;1780.00;784.00;78.40
an-sap-s-2;1;2021-04-24 00:41:48 UTC;sda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:48 UTC;sda3;212.00;54272.00;0.00;256.00;18.30;95.34;4.72;100.00
an-sap-s-2;1;2021-04-24 00:41:48 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:49 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:49 UTC;sda;223.00;57088.00;0.00;256.00;17.54;75.66;4.48;100.00
an-sap-s-2;1;2021-04-24 00:41:49 UTC;sda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:49 UTC;sda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:49 UTC;sda3;223.00;57088.00;0.00;256.00;17.54;75.66;4.48;100.00
an-sap-s-2;1;2021-04-24 00:41:49 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:50 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:50 UTC;sda;175.00;44800.00;0.00;256.00;7.12;53.23;4.98;87.20
an-sap-s-2;1;2021-04-24 00:41:50 UTC;sda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:50 UTC;sda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:50 UTC;sda3;175.00;44800.00;0.00;256.00;7.12;53.23;4.98;87.20
an-sap-s-2;1;2021-04-24 00:41:50 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:51 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:51 UTC;sda;166.00;42496.00;0.00;256.00;6.58;33.18;5.16;85.60
an-sap-s-2;1;2021-04-24 00:41:51 UTC;sda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:51 UTC;sda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:51 UTC;sda3;166.00;42496.00;0.00;256.00;6.58;33.18;5.16;85.60
an-sap-s-2;1;2021-04-24 00:41:51 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:52 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:52 UTC;sda;184.00;46848.00;16.00;254.70;24.06;112.59;5.43;100.00
an-sap-s-2;1;2021-04-24 00:41:52 UTC;sda1;1.00;0.00;16.00;16.00;1.00;0.00;996.00;99.60
an-sap-s-2;1;2021-04-24 00:41:52 UTC;sda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:52 UTC;sda3;183.00;46848.00;0.00;256.00;23.06;113.20;5.46;100.00
an-sap-s-2;1;2021-04-24 00:41:52 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:53 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:53 UTC;sda;220.00;56064.00;4.00;254.85;24.02;110.62;4.55;100.00
an-sap-s-2;1;2021-04-24 00:41:53 UTC;sda1;1.00;0.00;4.00;4.00;0.79;1788.00;792.00;79.20
an-sap-s-2;1;2021-04-24 00:41:53 UTC;sda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:53 UTC;sda3;219.00;56064.00;0.00;256.00;23.23;102.96;4.57;100.00
an-sap-s-2;1;2021-04-24 00:41:53 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:54 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:54 UTC;sda;210.00;53760.00;0.00;256.00;23.11;113.56;4.76;100.00
an-sap-s-2;1;2021-04-24 00:41:54 UTC;sda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:54 UTC;sda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:54 UTC;sda3;210.00;53760.00;0.00;256.00;23.11;113.56;4.76;100.00
an-sap-s-2;1;2021-04-24 00:41:54 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:55 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:55 UTC;sda;205.00;52480.00;0.00;256.00;22.41;107.06;4.88;100.00
an-sap-s-2;1;2021-04-24 00:41:55 UTC;sda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:55 UTC;sda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:55 UTC;sda3;205.00;52480.00;0.00;256.00;22.41;107.06;4.88;100.00
an-sap-s-2;1;2021-04-24 00:41:55 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:56 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:56 UTC;sda;221.00;56576.00;0.00;256.00;19.50;104.56;4.52;100.00
an-sap-s-2;1;2021-04-24 00:41:56 UTC;sda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:56 UTC;sda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:56 UTC;sda3;221.00;56576.00;0.00;256.00;19.50;104.56;4.52;100.00
an-sap-s-2;1;2021-04-24 00:41:56 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:57 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:57 UTC;sda;171.00;43520.00;28.00;254.67;23.64;106.22;5.85;100.00
an-sap-s-2;1;2021-04-24 00:41:57 UTC;sda1;1.00;0.00;28.00;28.00;1.00;4.00;996.00;99.60
an-sap-s-2;1;2021-04-24 00:41:57 UTC;sda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:57 UTC;sda3;170.00;43520.00;0.00;256.00;22.65;106.82;5.88;100.00
an-sap-s-2;1;2021-04-24 00:41:57 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:58 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:58 UTC;sda;210.00;53504.00;4.00;254.80;24.42;132.30;4.76;100.00
an-sap-s-2;1;2021-04-24 00:41:58 UTC;sda1;1.00;0.00;4.00;4.00;0.79;1780.00;788.00;78.80
an-sap-s-2;1;2021-04-24 00:41:58 UTC;sda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:58 UTC;sda3;209.00;53504.00;0.00;256.00;23.63;124.42;4.78;100.00
an-sap-s-2;1;2021-04-24 00:41:58 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:59 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:59 UTC;sda;234.00;49152.00;2952.00;222.67;75.60;140.62;4.27;100.00
an-sap-s-2;1;2021-04-24 00:41:59 UTC;sda1;42.00;0.00;2952.00;70.29;52.88;259.24;9.24;38.80
an-sap-s-2;1;2021-04-24 00:41:59 UTC;sda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:41:59 UTC;sda3;192.00;49152.00;0.00;256.00;22.72;114.67;5.21;100.00
an-sap-s-2;1;2021-04-24 00:41:59 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:42:00 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:42:00 UTC;sda;305.00;47360.00;520.00;156.98;96.36;401.76;3.28;100.00
an-sap-s-2;1;2021-04-24 00:42:00 UTC;sda1;120.00;0.00;520.00;4.33;73.30;821.20;8.33;100.00
an-sap-s-2;1;2021-04-24 00:42:00 UTC;sda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:42:00 UTC;sda3;185.00;47360.00;0.00;256.00;23.06;129.69;5.41;100.00
an-sap-s-2;1;2021-04-24 00:42:00 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:42:01 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:42:01 UTC;sda;200.00;47104.00;96.00;236.00;22.47;201.80;5.00;100.00
an-sap-s-2;1;2021-04-24 00:42:01 UTC;sda1;16.00;0.00;96.00;6.00;1.20;1121.75;7.00;11.20
an-sap-s-2;1;2021-04-24 00:42:01 UTC;sda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:42:01 UTC;sda3;184.00;47104.00;0.00;256.00;21.27;121.80;5.43;100.00
an-sap-s-2;1;2021-04-24 00:42:01 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:42:02 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:42:02 UTC;sda;174.00;44288.00;48.00;254.80;16.10;82.05;5.75;100.00
an-sap-s-2;1;2021-04-24 00:42:02 UTC;sda1;1.00;0.00;48.00;48.00;1.00;4.00;996.00;99.60
an-sap-s-2;1;2021-04-24 00:42:02 UTC;sda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:42:02 UTC;sda3;173.00;44288.00;0.00;256.00;15.10;82.50;5.78;100.00
an-sap-s-2;1;2021-04-24 00:42:02 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:42:03 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:42:03 UTC;sda;215.00;54784.00;4.00;254.83;20.33;105.43;4.65;100.00
an-sap-s-2;1;2021-04-24 00:42:03 UTC;sda1;1.00;0.00;4.00;4.00;0.79;1780.00;788.00;78.80
an-sap-s-2;1;2021-04-24 00:42:03 UTC;sda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:42:03 UTC;sda3;214.00;54784.00;0.00;256.00;19.54;97.61;4.67;100.00
an-sap-s-2;1;2021-04-24 00:42:03 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:42:04 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:42:04 UTC;sda;215.00;55040.00;0.00;256.00;12.87;57.38;4.65;100.00
an-sap-s-2;1;2021-04-24 00:42:04 UTC;sda1;0.00;0.00;0.00;0.00;0.02;0.00;0.00;1.20
an-sap-s-2;1;2021-04-24 00:42:04 UTC;sda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:42:04 UTC;sda3;215.00;55040.00;0.00;256.00;12.85;57.38;4.65;100.00
an-sap-s-2;1;2021-04-24 00:42:04 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:42:05 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:42:05 UTC;sda;208.00;52736.00;12.00;253.60;12.00;61.71;4.62;96.00
an-sap-s-2;1;2021-04-24 00:42:05 UTC;sda1;2.00;0.00;12.00;6.00;0.10;64.00;26.00;5.20
an-sap-s-2;1;2021-04-24 00:42:05 UTC;sda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:42:05 UTC;sda3;206.00;52736.00;0.00;256.00;11.89;61.69;4.66;96.00
an-sap-s-2;1;2021-04-24 00:42:05 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:42:06 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:42:06 UTC;sda;205.00;52480.00;0.00;256.00;16.72;71.94;4.88;100.00
an-sap-s-2;1;2021-04-24 00:42:06 UTC;sda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:42:06 UTC;sda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:42:06 UTC;sda3;205.00;52480.00;0.00;256.00;16.72;71.94;4.88;100.00
an-sap-s-2;1;2021-04-24 00:42:06 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:42:07 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:42:07 UTC;sda;187.00;47360.00;44.00;253.50;23.30;98.05;5.35;100.00
an-sap-s-2;1;2021-04-24 00:42:07 UTC;sda1;2.00;0.00;44.00;22.00;0.70;350.00;350.00;70.00
an-sap-s-2;1;2021-04-24 00:42:07 UTC;sda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:42:07 UTC;sda3;185.00;47360.00;0.00;256.00;22.60;95.33;5.41;100.00
an-sap-s-2;1;2021-04-24 00:42:07 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:42:08 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:42:08 UTC;sda;217.00;53504.00;1064.00;251.47;17.55;111.30;4.61;100.00
an-sap-s-2;1;2021-04-24 00:42:08 UTC;sda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:42:08 UTC;sda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:42:08 UTC;sda3;216.00;53504.00;1064.00;252.63;17.36;110.93;4.63;100.00
an-sap-s-2;1;2021-04-24 00:42:08 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:42:09 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:42:09 UTC;sda;157.00;40192.00;0.00;256.00;6.31;44.33;4.97;78.00
an-sap-s-2;1;2021-04-24 00:42:09 UTC;sda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
